,Цена за метр^2,Цена
6665,160442.6002766252,11600000.0
6666,155704.69798657717,11600000.0
6667,165728.57142857142,11601000.0
6668,160887.65603328712,11600000.0
6669,157608.69565217392,11600000.0
6670,170588.23529411765,11600000.0
6671,162500.0,11700000.0
6672,162046.0216246188,11690000.0
6673,169064.74820143884,11750000.0
6674,178484.84848484848,11780000.0
6675,160714.2857142857,11700000.0
6676,156000.0,11700000.0
6677,158783.7837837838,11750000.0
6678,159756.0975609756,11790000.0
6679,174626.8656716418,11700000.0
6680,160714.2857142857,11700000.0
6681,156626.5060240964,11700000.0
6682,162500.0,11700000.0
6683,162316.02332685367,11690000.0
6684,161924.1192411924,11950000.0
6685,175790.1954887218,11690048.0
6686,157258.06451612903,11700000.0
6687,156836.46112600536,11700000.0
6688,174626.8656716418,11700000.0
6689,177004.53857791226,11700000.0
6690,160762.94277929154,11800000.0
6691,177759.3984962406,11821000.0
6692,176119.40298507462,11800000.0
6693,157333.33333333334,11800000.0
6694,158176.94369973193,11800000.0
6695,159459.45945945947,11800000.0
6696,158000.0,11850000.0
6697,171014.4927536232,11800000.0
6698,159459.45945945947,11800000.0
6699,157333.33333333334,11800000.0
6700,157333.33333333334,11800000.0
6701,173529.41176470587,11800000.0
6702,157333.33333333334,11800000.0
6703,168571.42857142858,11800000.0
6704,171045.71014492755,11802154.0
6705,175000.0,11900000.0
6706,159459.45945945947,11800000.0
6707,157754.01069518717,11800000.0
6708,170000.0,11900000.0
6709,162027.02702702704,11990000.0
6710,159517.42627345846,11900000.0
6711,161246.61246612467,11900000.0
6712,177611.94029850746,11900000.0
6713,169034.09090909088,11900000.0
6714,169034.09090909088,11900000.0
6715,160810.8108108108,11900000.0
6716,168785.31073446327,11950000.0
6717,181060.60606060605,11950000.0
6718,171414.2857142857,11999000.0
6719,163013.698630137,11900000.0
6720,179063.48872180452,11907722.0
6721,181803.0303030303,11999000.0
6722,179809.96992481203,11957363.0
6723,165277.77777777778,11900000.0
6724,159999.98666666666,11999999.0
6725,166991.643454039,11990000.0
6726,173410.40462427746,12000000.0
6727,160000.0,12000000.0
6728,170422.53521126762,12100000.0
6729,161333.33333333334,12100000.0
6730,160000.0,12000000.0
6731,160000.0,12000000.0
6732,167597.7653631285,12000000.0
6733,180451.12781954888,12000000.0
6734,162162.16216216216,12000000.0
6735,160000.0,12000000.0
6736,166666.66666666666,12000000.0
6737,160000.0,12000000.0
6738,168758.71687587167,12100000.0
6739,167597.7653631285,12000000.0
6740,167597.7653631285,12000000.0
6741,181268.88217522658,12000000.0
6742,171428.57142857142,12000000.0
6743,171428.57142857142,12000000.0
6744,160642.5702811245,12000000.0
6745,175695.46120058565,12000000.0
6746,176470.58823529413,12000000.0
6747,167358.2295988935,12100000.0
6748,167364.01673640168,12000000.0
6749,162162.16216216216,12000000.0
6750,162162.16216216216,12000000.0
6751,172910.66282420748,12000000.0
6752,164383.56164383562,12000000.0
6753,167364.01673640168,12000000.0
6754,170940.17094017094,12000000.0
6755,179104.4776119403,12000000.0
6756,162634.40860215054,12100000.0
6757,171428.57142857142,12000000.0
6758,165289.2561983471,12000000.0
6759,162162.16216216216,12000000.0
6760,177941.17647058822,12100000.0
6761,173913.04347826086,12000000.0
6762,163513.51351351352,12100000.0
6763,180389.22155688624,12050000.0
6764,168741.35546334716,12200000.0
6765,162216.28838451268,12150000.0
6766,181343.28358208956,12150000.0
6767,179411.76470588235,12200000.0
6768,184012.06636500754,12200000.0
6769,179411.76470588235,12200000.0
6770,164199.1924629879,12200000.0
6771,164189.1891891892,12150000.0
6772,166438.35616438356,12150000.0
6773,171830.98591549296,12200000.0
6774,169444.44444444444,12200000.0
6775,174285.7142857143,12200000.0
6776,166438.35616438356,12150000.0
6777,184696.9696969697,12190000.0
6778,162666.66666666666,12200000.0
6779,182089.55223880598,12200000.0
6780,182089.55223880598,12200000.0
6781,163101.60427807487,12200000.0
6782,162666.66666666666,12200000.0
6783,167803.54706684858,12300000.0
6784,166216.2162162162,12300000.0
6785,170833.33333333334,12300000.0
6786,186363.63636363635,12300000.0
6787,170833.33333333334,12300000.0
6788,164658.6345381526,12300000.0
6789,164000.0,12300000.0
6790,176978.41726618705,12300000.0
6791,180087.8477306003,12300000.0
6792,184984.984984985,12320000.0
6793,185435.43543543544,12350000.0
6794,184407.79610194903,12300000.0
6795,168493.15068493152,12300000.0
6796,165322.58064516127,12300000.0
6797,180882.35294117648,12300000.0
6798,177745.66473988438,12300000.0
6799,164666.66666666666,12350000.0
6800,185711.0810810811,12368358.0
6801,163986.66666666666,12299000.0
6802,163333.33333333334,12250000.0
6803,168493.15068493152,12300000.0
6804,164666.66666666666,12350000.0
6805,186552.23880597015,12499000.0
6806,171250.0,12330000.0
6807,165997.32262382863,12400000.0
6808,186186.1861861862,12400000.0
6809,186470.52552552553,12418937.0
6810,170671.23287671234,12459000.0
6811,166442.95302013424,12400000.0
6812,167876.3440860215,12490000.0
6813,166666.66666666666,12500000.0
6814,181159.42028985507,12500000.0
6815,166889.18558077436,12500000.0
6816,166666.66666666666,12500000.0
6817,168010.75268817204,12500000.0
6818,175070.02801120447,12500000.0
6819,168918.9189189189,12500000.0
6820,171232.87671232875,12500000.0
6821,167785.23489932885,12500000.0
6822,187125.748502994,12500000.0
6823,189393.9393939394,12500000.0
6824,166666.66666666666,12500000.0
6825,175561.79775280898,12500000.0
6826,186011.90476190476,12500000.0
6827,187779.43368107305,12600000.0
6828,166666.66666666666,12500000.0
6829,173582.295988935,12550000.0
6830,168918.9189189189,12500000.0
6831,170833.33333333334,12300000.0
6832,189552.23880597015,12700000.0
6833,170945.94594594595,12650000.0
6834,169333.33333333334,12700000.0
6835,187130.17751479291,12650000.0
6836,172343.32425068118,12650000.0
6837,170945.94594594595,12650000.0
6838,184861.7176128093,12700000.0
6839,174931.12947658403,12700000.0
6840,173024.52316076294,12700000.0
6841,181232.09169054442,12650000.0
6842,190119.76047904193,12700000.0
6843,189450.22288261517,12750000.0
6844,170698.92473118278,12700000.0
6845,173913.0434782609,12800000.0
6846,192388.05970149254,12890000.0
6847,190895.5223880597,12790000.0
6848,182142.85714285713,12750000.0
6849,170666.66666666666,12800000.0
6850,172972.97297297296,12800000.0
6851,188161.76470588235,12795000.0
6852,173648.64864864864,12850000.0
6853,175378.26685006876,12750000.0
6854,185362.3188405797,12790000.0
6855,193939.39393939395,12800000.0
6856,191029.85074626867,12799000.0
6857,173942.70122783084,12750000.0
6858,189910.97922848663,12800000.0
6859,170653.33333333334,12799000.0
6860,172274.56258411845,12800000.0
6861,182857.14285714287,12800000.0
6862,170666.66666666666,12800000.0
6863,193693.6936936937,12900000.0
6864,174832.20726783312,12990033.0
6865,172922.25201072387,12900000.0
6866,192537.31343283583,12900000.0
6867,195632.5301204819,12990000.0
6868,182203.38983050847,12900000.0
6869,185700.0,12999000.0
6870,173320.0,12999000.0
6871,172000.0,12900000.0
6872,182957.74647887325,12990000.0
6873,193113.77245508984,12900000.0
6874,193113.77245508984,12900000.0
6875,195927.60180995477,12990000.0
6876,188321.1678832117,12900000.0
6877,173333.33333333334,13000000.0
6878,178423.23651452284,12900000.0
6879,194864.04833836856,12900000.0
6880,175540.54054054053,12990000.0
6881,179310.3448275862,13000000.0
6882,189504.3731778426,13000000.0
6883,175675.67567567568,13000000.0
6885,185714.2857142857,13000000.0
6886,181944.44444444444,13100000.0
6887,173333.33333333334,13000000.0
6888,194610.77844311378,13000000.0
6889,185714.2857142857,13000000.0
6890,173333.33333333334,13000000.0
6891,174029.45113788487,13000000.0
6892,193452.38095238095,13000000.0
6893,180555.55555555556,13000000.0
6894,180806.67593880388,13000000.0
6895,173333.33333333334,13000000.0
6896,173333.33333333334,13000000.0
6897,173333.33333333334,13000000.0
6898,186079.54545454544,13100000.0
6899,196969.69696969696,13000000.0
6900,196730.34534534535,13102241.0
6901,178817.05639614855,13000000.0
6902,185714.2857142857,13000000.0
6903,179558.01104972375,13000000.0
6904,173333.33333333334,13000000.0
6905,192647.0588235294,13100000.0
6906,178082.19178082192,13000000.0
6907,196969.69696969696,13000000.0
6908,196107.78443113773,13100000.0
6909,175675.67567567568,13000000.0
6910,173333.33333333334,13000000.0
6911,177181.20805369128,13200000.0
6912,184859.94397759103,13199000.0
6913,188571.42857142858,13200000.0
6914,176706.82730923695,13200000.0
6915,183333.33333333334,13200000.0
6916,178861.7886178862,13200000.0
6917,179836.51226158036,13200000.0
6918,200170.58823529413,13271310.0
6919,178378.37837837837,13200000.0
6920,178378.37837837837,13200000.0
6921,186619.71830985916,13250000.0
6922,176000.0,13200000.0
6923,184100.41841004184,13200000.0
6924,182825.48476454293,13200000.0
6925,179455.78231292518,13190000.0
6926,176000.0,13200000.0
6927,183333.33333333334,13200000.0
6928,195555.55555555556,13200000.0
6929,185915.49295774646,13200000.0
6930,178378.37837837837,13200000.0
6931,198507.44776119402,13299999.0
6932,176000.0,13200000.0
6933,185915.49295774646,13200000.0
6934,196745.5473372781,13299999.0
6935,202272.72727272726,13350000.0
6936,179729.72972972973,13300000.0
6937,181693.98907103823,13300000.0
6938,177333.33333333334,13300000.0
6939,179245.28301886792,13300000.0
6940,182191.7808219178,13300000.0
6941,179729.72972972973,13300000.0
6942,198507.46268656716,13300000.0
6943,180107.5,13399998.0
6944,195588.23529411765,13300000.0
6945,177333.33333333334,13300000.0
6946,186274.50980392157,13300000.0
6947,184722.22222222222,13300000.0
6948,195845.69732937682,13200000.0
6949,184931.50684931508,13500000.0
6950,190000.0,13300000.0
6951,198529.41176470587,13500000.0
6952,190070.9219858156,13400000.0
6953,187500.0,13500000.0
6954,186111.11111111112,13400000.0
6955,192142.85714285713,13450000.0
6956,203927.4924471299,13500000.0
6957,185694.63548830812,13500000.0
6958,201492.53731343284,13500000.0
6959,181081.0810810811,13400000.0
6960,182679.29634641405,13500000.0
6961,204863.63636363635,13521000.0
6962,180000.0,13500000.0
6963,204863.63636363635,13521000.0
6964,180000.0,13500000.0
6965,180481.2834224599,13500000.0
6966,195369.03039073807,13500000.0
6967,180000.0,13500000.0
6968,180836.70715249664,13400000.0
6969,186111.11111111112,13400000.0
6970,182432.43243243243,13500000.0
6971,181081.0810810811,13400000.0
6972,182432.43243243243,13500000.0
6973,182926.8292682927,13500000.0
6974,182432.43243243243,13500000.0
6975,184931.50684931508,13500000.0
6976,187486.11111111112,13499000.0
6977,187500.0,13500000.0
6978,186721.9917012448,13500000.0
6979,203816.82779456192,13492674.0
6980,192857.14285714287,13500000.0
6981,189801.6997167139,13400000.0
6982,204393.9393939394,13490000.0
6983,182297.2972972973,13490000.0
6984,182432.43243243243,13500000.0
6985,191428.57142857142,13400000.0
6986,194805.19480519483,13500000.0
6987,180000.0,13500000.0
6988,182432.43243243243,13500000.0
6989,180000.0,13500000.0
6990,198529.41176470587,13500000.0
6991,204992.4357034796,13550000.0
6992,180000.0,13500000.0
6993,181684.49197860964,13590000.0
6994,195571.42857142858,13690000.0
6995,202844.31137724553,13550000.0
6996,181333.33333333334,13600000.0
6997,198405.79710144928,13690000.0
6998,181333.33333333334,13600000.0
6999,203731.3432835821,13650000.0
7000,180666.66666666666,13550000.0
7001,193342.77620396603,13650000.0
7002,207261.72465960667,13700000.0
7003,184139.78494623656,13700000.0
7004,190277.77777777778,13700000.0
7005,182666.66666666666,13700000.0
7006,207703.9274924471,13750000.0
7007,186141.3043478261,13700000.0
7008,182666.66666666666,13700000.0
7009,190277.77777777778,13700000.0
7010,195714.2857142857,13700000.0
7011,195714.2857142857,13700000.0
7012,203786.38930163448,13714824.0
7013,207390.64856711918,13750000.0
7014,195714.2857142857,13700000.0
7015,202941.17647058822,13800000.0
7016,186327.0777479893,13900000.0
7017,210287.4432677761,13900000.0
7018,184000.0,13800000.0
7019,191988.9502762431,13900000.0
7020,187837.83783783784,13900000.0
7021,198571.42857142858,13900000.0
7022,196605.3748231966,13900000.0
7023,186077.6439089692,13900000.0
7024,196050.77574047953,13900000.0
7025,184000.0,13800000.0
7026,197707.7363896848,13800000.0
7027,207645.30551415798,13933000.0
7028,182432.43243243243,13500000.0
7029,182432.43243243243,13500000.0
7030,194444.44444444444,14000000.0
7031,202604.92040520985,14000000.0
7032,202898.5507246377,14000000.0
7033,189066.66666666666,14180000.0
7034,186666.66666666666,14000000.0
7035,205797.10144927536,14200000.0
7036,211940.2985074627,14200000.0
7037,211940.2985074627,14200000.0
7038,196527.77777777778,14150000.0
7039,210682.49258160236,14200000.0
7040,188000.0,14100000.0
7041,191732.39053576282,14100000.0
7042,202857.14285714287,14200000.0
7043,197222.22222222222,14200000.0
7044,192622.9508196721,14100000.0
7045,210294.11764705883,14300000.0
7046,194459.45945945947,14390000.0
7047,204285.7142857143,14300000.0
7048,203994.29386590587,14300000.0
7049,196439.2905866303,14399000.0
7050,194189.1891891892,14370000.0
7051,190666.66666666666,14300000.0
7052,202263.08345120226,14300000.0
7053,199861.11111111112,14390000.0
7054,204285.7142857143,14300000.0
7055,204285.7142857143,14300000.0
7056,194938.44049247607,14250000.0
7057,196159.122085048,14300000.0
7058,199442.119944212,14300000.0
7059,190000.0,14250000.0
7060,194451.99891215665,14300000.0
7061,202836.87943262412,14300000.0
7062,203413.94025604552,14300000.0
7063,199175.82417582418,14500000.0
7064,193333.33333333334,14500000.0
7065,202513.96648044695,14500000.0
7066,194496.64429530202,14490000.0
7067,200831.02493074792,14500000.0
7068,198630.13698630137,14500000.0
7069,193333.33333333334,14500000.0
7070,207142.85714285713,14500000.0
7071,201388.88888888888,14500000.0
7072,217391.30434782608,14500000.0
7073,200276.24309392265,14500000.0
7074,215892.05397301348,14400000.0
7075,219696.9696969697,14500000.0
7076,194630.87248322146,14500000.0
7077,209235.20923520924,14500000.0
7078,201388.88888888888,14500000.0
7079,214814.8148148148,14500000.0
7080,198630.13698630137,14500000.0
7081,197547.6839237057,14500000.0
7082,193333.33333333334,14500000.0
7083,215582.45083207265,14250000.0
7084,193333.33333333334,14500000.0
7085,205091.93776520508,14500000.0
7086,214925.37313432837,14400000.0
7087,200694.44444444444,14450000.0
7088,222626.586102719,14737880.0
7089,215970.14925373133,14470000.0
7090,219696.9696969697,14500000.0
7091,196181.96588139725,14490000.0
7092,214925.37313432837,14400000.0
7093,201668.98470097355,14500000.0
7094,207142.85714285713,14500000.0
7095,193333.33333333334,14500000.0
7096,219696.9696969697,14500000.0
7097,200684.9315068493,14650000.0
7098,194109.77242302542,14500000.0
7099,214544.11764705883,14589000.0
7100,215324.4837758112,14599000.0
7101,214544.11764705883,14589000.0
7102,213028.98550724637,14699000.0
7103,220757.57575757575,14570000.0
7104,197297.2972972973,14600000.0
7105,210000.0,14700000.0
7106,220149.25373134328,14750000.0
7107,194630.87248322146,14500000.0
7108,210714.2857142857,14750000.0
7109,202054.79452054793,14750000.0
7110,199186.9918699187,14700000.0
7111,198353.79840777224,14700000.0
7112,215014.57725947525,14750000.0
7113,222727.27272727274,14700000.0
7114,198648.64864864864,14700000.0
7115,219402.98507462686,14700000.0
7116,207746.47887323942,14750000.0
7117,197596.79572763684,14800000.0
7118,205555.55555555556,14800000.0
7119,206085.75380359613,14900000.0
7120,222388.05970149254,14900000.0
7121,215429.40320232895,14800000.0
7122,207692.3076923077,14850000.0
7123,222388.05970149254,14900000.0
7124,205555.55555555556,14800000.0
7125,201351.35135135136,14900000.0
7126,222388.05970149254,14900000.0
7127,200945.94594594595,14870000.0
7128,204137.93103448275,14800000.0
7129,204109.5890410959,14900000.0
7130,198666.66666666666,14900000.0
7131,211428.57142857142,14800000.0
7132,203274.21555252388,14900000.0
7133,200000.0,15000000.0
7134,208333.33333333334,15000000.0
7135,223880.59701492538,15000000.0
7136,200000.0,15000000.0
7137,205479.45205479453,15000000.0
7138,223731.3432835821,14990000.0
7139,203527.81546811396,15000000.0
7140,202027.02702702704,14950000.0
7141,205342.46575342465,14990000.0
7142,226244.34389140274,15000000.0
7143,223880.59701492538,15000000.0
7144,200000.0,15000000.0
7145,226244.34389140274,15000000.0
7146,204794.5205479452,14950000.0
7147,211267.60563380283,15000000.0
7148,214285.7142857143,15000000.0
7149,214285.7142857143,15000000.0
7150,213980.02853067048,15000000.0
7151,205479.45205479453,15000000.0
7152,227121.21212121213,14990000.0
7153,205479.45205479453,15000000.0
7154,211267.60563380283,15000000.0
7155,208333.33333333334,15000000.0
7156,199866.66666666666,14990000.0
7157,200000.0,15000000.0
7158,202666.66666666666,15200000.0
7159,201333.33333333334,15100000.0
7160,226865.67164179104,15200000.0
7161,218705.03597122303,15200000.0
7162,202000.0,15150000.0
7163,203208.55614973264,15200000.0
7164,230303.0303030303,15200000.0
7165,208219.1780821918,15200000.0
7166,205405.4054054054,15200000.0
7167,227407.40740740742,15350000.0
7168,225735.29411764705,15350000.0
7169,212361.11111111112,15290000.0
7170,219714.2857142857,15380000.0
7171,230421.68674698792,15300000.0
7172,204000.0,15300000.0
7173,228358.20895522388,15300000.0
7174,225000.0,15300000.0
7175,212328.76712328766,15500000.0
7176,215492.95774647887,15300000.0
7177,226939.97071742313,15500000.0
7178,208783.7837837838,15450000.0
7179,233785.82202111615,15500000.0
7180,209459.45945945947,15500000.0
7181,206942.5901201602,15500000.0
7182,234848.48484848486,15500000.0
7183,218309.85915492958,15500000.0
7184,217086.83473389354,15500000.0
7185,210027.1002710027,15500000.0
7186,228676.4705882353,15550000.0
7187,231054.9777117385,15550000.0
7188,231343.28358208956,15500000.0
7189,212328.76712328766,15500000.0
7190,217086.83473389354,15500000.0
7191,229970.32640949552,15500000.0
7192,209459.45945945947,15500000.0
7193,206666.66666666666,15500000.0
7194,221428.57142857142,15500000.0
7195,227941.17647058822,15500000.0
7196,227941.17647058822,15500000.0
7197,231343.28358208956,15500000.0
7198,229289.94082840238,15500000.0
7199,215577.19054242002,15500000.0
7200,219236.20933521923,15500000.0
7201,231194.02985074627,15490000.0
7202,209459.45945945947,15500000.0
7203,208333.3333333333,15500000.0
7204,219236.20933521923,15500000.0
7205,212328.76712328766,15500000.0
7206,227606.4610866373,15500000.0
7207,214088.39779005523,15500000.0
7208,209459.45945945947,15500000.0
7209,231563.42182890855,15700000.0
7210,216666.66666666666,15600000.0
7211,213025.78018995927,15700000.0
7212,211021.50537634408,15700000.0
7213,234328.35820895524,15700000.0
7214,217270.19498607243,15600000.0
7215,224285.7142857143,15700000.0
7216,216253.44352617083,15700000.0
7217,233432.83582089553,15640000.0
7218,214092.1409214092,15800000.0
7219,218836.5650969529,15800000.0
7220,213513.51351351352,15800000.0
7221,212651.4131897712,15800000.0
7222,210000.0,15750000.0
7223,226428.57142857142,15850000.0
7224,225700.0,15799000.0
7225,211512.71753681393,15800000.0
7226,233088.23529411765,15850000.0
7227,222535.21126760563,15800000.0
7228,228898.426323319,16000000.0
7229,230000.0,16100000.0
7230,241327.30015082957,16000000.0
7231,216216.2162162162,16000000.0
7232,227920.22792022792,16000000.0
7233,213333.33333333334,16000000.0
7234,225352.11267605633,16000000.0
7235,238023.9520958084,15900000.0
7236,213333.33333333334,16000000.0
7237,216216.2162162162,16000000.0
7238,228571.42857142858,16000000.0
7239,230434.78260869565,15900000.0
7240,213997.30820995962,15900000.0
7241,232896.6521106259,16000000.0
7242,217808.2191780822,15900000.0
7243,217808.2191780822,15900000.0
7244,231884.0579710145,16000000.0
7245,213333.33333333334,16000000.0
7246,228571.42857142858,16000000.0
7247,230434.78260869565,15900000.0
7248,231930.33381712626,15980000.0
7249,220972.22222222222,15910000.0
7250,213618.15754339116,16000000.0
7251,217808.2191780822,15900000.0
7252,213333.33333333334,16000000.0
7253,231884.0579710145,16000000.0
7254,231884.0579710145,16000000.0
7255,235294.11764705883,16000000.0
7256,216216.2162162162,16000000.0
7257,236888.88888888888,15990000.0
7258,222222.22222222222,16000000.0
7259,218707.015130674,15900000.0
7260,219401.13150269078,15900000.0
7261,222500.0,16020000.0
7262,212666.66666666666,15950000.0
7263,228231.09843081314,15999000.0
7264,224613.2208157525,15970000.0
7265,216216.2162162162,16000000.0
7266,234260.61493411422,16000000.0
7267,238078.69047619047,15998888.0
7268,216599.19028340082,16050000.0
7269,230000.0,16100000.0
7270,493780.48780487804,40490000.0
7271,111651.56815440289,9255915.0
7272,593750.0,47500000.0
7273,209876.54320987655,17000000.0
7274,175641.02564102566,13700000.0
7275,259329.82917214194,19735000.0
7276,252340.2175241354,20649000.0
7277,262352.9411764706,22300000.0
7278,448143.4058898848,35000000.0
7279,124000.00000000001,9436400.0
7280,161953.72750642675,12600000.0
7281,125500.1024327785,9801558.0
7282,245375.0,19630000.0
7283,620724.6009627566,49000000.0
7284,124000.00000000001,9560400.0
7285,170394.73684210525,12950000.0
7286,123999.99999999999,10093600.0
7287,457484.5714285714,38428704.0
7288,207697.9832759469,16890000.0
7289,261307.18954248365,19990000.0
7290,282179.9746514575,22264000.0
7291,314705.8823529412,26750000.0
7292,403614.4578313253,33500000.0
7293,460732.9842931937,35200000.0
7294,481250.0,38500000.0
7295,705969.7795392618,57000000.0
7296,139008.48812892113,11300000.0
7297,279220.7792207792,21500000.0
7298,213785.10693120328,16594000.0
7299,181909.73992860786,14269000.0
7300,381861.57517899765,32000000.0
7301,460438.62837755965,38000000.0
7302,155844.15584415584,12000000.0
7303,109740.25974025975,8450000.0
7304,208085.6123662307,17500000.0
7305,186115.37011436472,14809200.0
7306,195940.22415940225,15734000.0
7307,219199.25925925927,17755140.0
7308,264705.8823529412,22500000.0
7309,281045.75163398695,21500000.0
7310,350000.0,28000000.0
7311,280246.9135802469,22700000.0
7312,488750.0,39100000.0
7313,347560.9756097561,28500000.0
7314,124031.00775193797,9600000.0
7315,478839.17775090685,39600000.0
7316,141058.82352941178,11990000.0
7317,129870.12987012987,10000000.0
7318,151898.7341772152,12000000.0
7319,142307.6923076923,11100000.0
7320,146987.9518072289,12200000.0
7321,153846.15384615384,12000000.0
7322,94402.98507462686,12650000.0
7323,158101.2658227848,12490000.0
7324,167532.46753246753,12900000.0
7325,169736.84210526315,12900000.0
7326,171052.63157894736,13000000.0
7327,162804.8780487805,13350000.0
7328,165432.0987654321,13400000.0
7329,187580.85381630014,14500000.0
7330,192069.39281288724,15500000.0
7331,185929.64824120604,14800000.0
7332,188588.23529411765,16030000.0
7333,195214.10579345087,15500000.0
7334,219736.84210526315,16700000.0
7335,219023.77972465582,17500000.0
7336,228900.2557544757,17900000.0
7337,263157.8947368421,20000000.0
7338,218934.91124260356,18500000.0
7339,244613.43472750316,19300000.0
7340,256250.0,20500000.0
7341,263157.8947368421,20000000.0
7342,289890.37758830696,23800000.0
7343,291122.7154046998,22300000.0
7344,282352.9411764706,24000000.0
7345,314102.5641025641,24500000.0
7346,339506.1728395062,27500000.0
7347,341655.7161629435,26000000.0
7348,369268.89714993804,29800000.0
7349,370512.8205128205,28900000.0
7350,389610.3896103896,30000000.0
7351,359756.0975609756,29500000.0
7352,360094.4510035419,30500000.0
7353,391566.265060241,32500000.0
7354,425925.9259259259,34500000.0
7355,435000.0,34800000.0
7356,545454.5454545454,42000000.0
7357,450569.62025316455,35595000.0
7358,103021.75032175031,8004790.0
7359,588235.2941176471,50000000.0
7360,103021.33676092545,8015060.0
7361,103021.75032175031,8004790.0
7362,104636.59147869675,8350000.0
7363,105517.25888324874,8314760.0
7364,111651.2048192771,9267050.0
7365,111644.11764705883,9489750.0
7366,129093.19899244331,10250000.0
7367,125609.75609756098,10300000.0
7368,136250.0,10900000.0
7369,128994.08284023669,10900000.0
7370,144605.26315789475,10990000.0
7371,132941.16470588234,11299999.0
7372,160526.31578947368,12200000.0
7373,136904.7619047619,11500000.0
7374,157692.3076923077,12300000.0
7375,177500.0,13490000.0
7376,174623.11557788946,13900000.0
7377,165859.5641646489,13700000.0
7378,169512.19512195123,13900000.0
7379,166270.783847981,14000000.0
7380,169879.51807228915,14100000.0
7381,185714.2857142857,14300000.0
7382,172619.04761904763,14500000.0
7383,184615.38461538462,14400000.0
7384,194651.74129353234,15650000.0
7385,203797.46835443037,16100000.0
7386,202842.37726098188,15700000.0
7387,218421.05263157896,16600000.0
7388,204819.27710843374,17000000.0
7389,202941.17647058822,17250000.0
7390,212073.17073170733,17390000.0
7391,213930.34825870645,17200000.0
7392,216852.54027261463,17500000.0
7393,222784.81012658228,17600000.0
7394,215590.74299634594,17700000.0
7395,234615.38461538462,18300000.0
7396,249999.99999999997,19225000.0
7397,246250.0,19700000.0
7398,250000.0,20000000.0
7399,243013.36573511543,20000000.0
7400,275571.61629434954,20971000.0
7401,269230.76923076925,21000000.0
7402,269230.76923076925,21000000.0
7403,291122.7154046998,22300000.0
7404,279156.3275434243,22500000.0
7405,274390.243902439,22500000.0
7406,285194.17475728155,23500000.0
7407,298742.1383647799,23750000.0
7408,280000.0,23800000.0
7409,300120.04801920766,25000000.0
7410,309523.8095238095,26000000.0
7411,337499.875,26999990.0
7412,317646.9411764706,26999990.0
7413,341250.0,27300000.0
7414,325301.2048192771,27000000.0
7415,376315.7894736842,28600000.0
7416,358974.358974359,28000000.0
7417,353658.4146341463,28999990.0
7418,350000.0,28350000.0
7419,358024.6913580247,29000000.0
7420,343195.2662721893,29000000.0
7421,362500.0,29000000.0
7422,356530.1204819277,29592000.0
7423,360975.60975609755,29600000.0
7424,387000.0,29799000.0
7425,389610.3896103896,30000000.0
7426,399999.875,31999990.0
7427,405000.0,32400000.0
7428,393120.3931203931,32000000.0
7429,432225.0,33281325.0
7430,400000.0,34000000.0
7431,441428.5714285714,33990000.0
7432,426208.524173028,33499990.0
7433,433588.7611749681,33950000.0
7434,431250.0,34500000.0
7435,437500.0,35000000.0
7436,432098.76543209876,35000000.0
7437,450664.9616368286,35242000.0
7438,432926.7073170732,35499990.0
7439,475660.37735849054,37815000.0
7440,455657.2164948454,35359000.0
7441,481250.0,38500000.0
7442,487500.0,39000000.0
7443,503826.53061224485,39500000.0
7444,470665.873959572,39583000.0
7445,531645.5696202532,42000000.0
7446,545454.5454545454,42000000.0
7447,578947.3684210526,44000000.0
7448,575625.0,46050000.0
7449,547619.0476190476,46000000.0
7450,569693.2515337423,46430000.0
7451,643371.9433719433,49990000.0
7452,705358.2477416161,57000000.0
7453,568902.4390243902,46650000.0
7454,765372.9951690822,63372884.0
7455,900000.0,70956000.0
7456,953627.5294117647,72952506.0
7457,940000.0,73733600.0
7458,921117.5,73689400.0
7459,1078787.878787879,89000000.0
7460,260256.41025641025,20300000.0
7461,273809.5238095238,23000000.0
7462,249411.76470588235,21200000.0
7463,127380.95238095238,10700000.0
7464,111688.31168831169,8600000.0
7465,151948.05194805196,11700000.0
7466,149681.52866242037,11750000.0
7467,157692.3076923077,12300000.0
7468,160912.45376078915,13050000.0
7469,199763.59338061468,16900000.0
7470,167717.52837326608,13300000.0
7471,221393.03482587062,17800000.0
7472,222623.34536702768,18500000.0
7473,301441.6775884666,23000000.0
7474,261250.0,20900000.0
7475,290797.5460122699,23700000.0
7476,103225.80645161291,8000000.0
7477,302469.13580246916,24500000.0
7478,103532.27771010963,8500000.0
7479,107375.0,8590000.0
7480,109571.78841309823,8700000.0
7481,111940.29850746268,9000000.0
7482,122368.42105263157,9300000.0
7483,122077.92207792208,9400000.0
7484,114891.04116222762,9490000.0
7485,121951.21951219512,10000000.0
7486,126237.5,10099000.0
7487,138157.8947368421,10500000.0
7488,131250.0,10500000.0
7489,136363.63636363635,10500000.0
7490,130864.18518518518,10599999.0
7491,143044.61942257217,10900000.0
7492,138831.16883116882,10690000.0
7493,135068.15365551424,10900000.0
7494,136250.0,10900000.0
7495,136585.36585365853,11200000.0
7496,139113.92405063292,10990000.0
7497,148684.2105263158,11300000.0
7498,139902.67639902676,11500000.0
7499,138095.2380952381,11600000.0
7500,155128.20512820513,12100000.0
7501,147435.89743589744,11500000.0
7502,140000.0,11900000.0
7503,151250.0,12100000.0
