,Цена за метр^2,Площадь лог,Округ,Район,Первый этаж,Последний этаж,Расстояние до метро (ед),Расстояние указано пешком,Расстояние указано на транспорте,Указан раздельный санузел,Несколько санузлов,Балкон указан,Окна во двор,Наличие ремонта,Возраст дома,Доля жилой площади,Доля куханной площади
6669,157608.69565217392,4.298645025734831,ЗАО,р-н Солнцево,False,False,4,False,True,True,False,True,True,True,36.0,,0.13586956521739132
6670,170588.23529411765,4.219507705176107,ВАО,р-н Богородское,False,False,5,False,True,True,False,True,True,True,39.0,0.6764705882352942,0.11764705882352941
6671,162500.0,4.276666119016055,СВАО,р-н Марфино,True,False,11,True,False,True,False,False,True,True,62.0,0.6944444444444444,0.125
6672,162046.0216246188,4.278608675475393,ЮЗАО,р-н Южное Бутово,False,False,5,False,True,True,False,True,False,False,3.0,0.4255614083726088,0.34516218464097587
6673,169064.74820143884,4.241326752570746,ЗАО,р-н Очаково-Матвеевское,False,False,13,True,False,True,False,True,True,True,47.0,0.637410071942446,0.14388489208633093
6674,178484.84848484848,4.189654742026425,СЗАО,р-н Митино,False,False,14,True,False,True,False,True,True,True,22.0,0.553030303030303,0.1621212121212121
6675,160714.2857142857,4.28771595520264,СВАО,р-н Марфино,True,False,11,True,False,True,False,True,True,True,62.0,0.6895604395604397,0.12362637362637363
6676,156000.0,4.31748811353631,СВАО,р-н Бабушкинский,False,False,3,True,False,False,False,False,False,True,60.0,0.6933333333333334,0.12
6677,158783.7837837838,4.30406509320417,ЮАО,р-н Братеево,True,False,12,True,False,True,False,True,True,True,35.0,0.5945945945945946,0.13513513513513514
6678,159756.0975609756,4.301358731606427,ВАО,р-н Соколиная гора,False,True,12,True,False,True,False,True,True,True,62.0,0.7086720867208672,0.10840108401084012
6679,174626.8656716418,4.204692619390966,НАО (Новомосковский),Воскресенское поселение,False,False,1,False,True,True,False,True,False,True,3.0,0.5373134328358209,0.1791044776119403
6680,160714.2857142857,4.28771595520264,ВАО,р-н Гольяново,False,False,10,False,True,True,False,True,True,True,51.0,0.6002747252747254,0.11675824175824176
6681,156626.5060240964,4.3134800921387715,ЮЗАО,р-н Южное Бутово,False,False,1,False,True,False,True,True,False,False,,,0.16733601070950468
6682,162500.0,4.276666119016055,СЗАО,р-н Митино,True,False,3,False,True,False,False,True,True,True,27.0,0.6111111111111112,0.1388888888888889
6683,162316.02332685367,4.276943858220729,ЮЗАО,р-н Южное Бутово,False,False,5,False,True,True,False,True,False,False,3.0,0.42627048042210497,0.3443487920022216
6684,161924.1192411924,4.301358731606427,ЮЗАО,р-н Южное Бутово,False,False,,False,False,True,False,True,False,True,26.0,0.5962059620596206,0.13821138211382114
6685,175790.1954887218,4.197201947661808,САО,р-н Дмитровский,False,False,15,True,False,True,True,True,True,False,,,0.18646616541353384
6686,157258.06451612903,4.309455941839047,САО,р-н Дмитровский,False,True,6,False,True,True,False,True,True,True,20.0,0.6075268817204301,0.135752688172043
6687,156836.46112600536,4.312140507209715,ЮВАО,р-н Марьино,False,False,16,True,False,True,False,True,False,True,22.0,0.6058981233243969,0.12734584450402145
6688,174626.8656716418,4.204692619390966,ВАО,р-н Ивановское,False,False,21,True,False,True,False,True,True,True,45.0,0.6865671641791045,0.13432835820895522
6689,177004.53857791226,4.191168746857641,ЮЗАО,р-н Котловка,False,False,7,True,False,True,False,True,True,True,45.0,0.6354009077155826,0.1800302571860817
6690,160762.94277929154,4.29592393562047,САО,р-н Тимирязевский,True,False,10,True,False,False,False,False,True,True,63.0,0.6743869209809263,0.13623978201634876
6691,177759.3984962406,4.197201947661808,ЮВАО,р-н Марьино,False,False,25,True,False,False,False,False,False,False,,,
6692,176119.40298507462,4.204692619390966,НАО (Новомосковский),Коммунарка поселок,False,False,10,False,True,False,False,True,True,True,6.0,0.526865671641791,0.23582089552238808
6693,157333.33333333334,4.31748811353631,ЗелАО,р-н Крюково,False,False,30,False,True,True,False,True,True,True,2.0,0.6533333333333333,0.14666666666666667
6694,158176.94369973193,4.312140507209715,ЮЗАО,р-н Южное Бутово,False,False,5,True,False,True,False,True,True,True,19.0,0.64343163538874,0.13404825737265416
6695,159459.45945945947,4.30406509320417,ЮВАО,р-н Люблино,False,False,6,False,True,True,False,True,True,True,17.0,0.6081081081081081,0.14864864864864866
6696,158000.0,4.31748811353631,СВАО,р-н Отрадное,False,False,20,True,False,True,False,True,False,True,9.0,0.6266666666666667,0.16533333333333333
6697,171014.4927536232,4.23410650459726,СВАО,р-н Отрадное,False,True,16,True,False,True,False,True,True,True,34.0,0.6376811594202898,0.13043478260869565
6698,159459.45945945947,4.30406509320417,ВАО,р-н Перово,False,True,12,True,False,False,False,True,True,True,63.0,0.6932432432432432,0.13513513513513514
6699,157333.33333333334,4.31748811353631,СЗАО,р-н Митино,False,False,5,True,False,True,False,True,True,True,27.0,0.6146666666666667,0.13466666666666666
6700,157333.33333333334,4.31748811353631,СЗАО,р-н Митино,False,False,7,True,False,True,False,True,False,True,27.0,0.6,0.13333333333333333
6701,173529.41176470587,4.219507705176107,НАО (Новомосковский),Коммунарка поселок,False,False,20,True,False,False,False,False,False,True,6.0,0.5294117647058824,0.2647058823529412
6702,157333.33333333334,4.31748811353631,ВАО,р-н Богородское,False,False,15,True,False,False,False,True,False,True,60.0,0.6960000000000001,0.10666666666666667
6703,168571.42857142858,4.248495242049359,ЗелАО,р-н Силино,False,False,30,False,True,False,False,True,True,True,,0.32857142857142857,0.5
6704,171045.71014492755,4.23410650459726,СВАО,р-н Лосиноостровский,False,True,3,False,True,True,True,True,True,False,,,0.163768115942029
6705,175000.0,4.219507705176107,САО,р-н Ховрино,True,False,16,True,False,False,False,False,False,True,,0.5882352941176471,0.15441176470588236
6706,159459.45945945947,4.30406509320417,ЮВАО,р-н Марьино,False,False,5,False,True,True,False,True,True,True,26.0,0.6081081081081081,0.13513513513513514
6707,157754.01069518717,4.314817884980432,СВАО,р-н Бибирево,False,False,5,False,True,True,False,False,True,False,36.0,,0.1323529411764706
6708,170000.0,4.248495242049359,ЮЗАО,р-н Северное Бутово,False,False,,False,False,False,False,False,False,True,,0.6,0.24285714285714285
6709,162027.02702702704,4.30406509320417,ЗАО,р-н Солнцево,False,False,23,True,False,True,False,True,True,True,33.0,0.5945945945945946,0.13513513513513514
6710,159517.42627345846,4.312140507209715,ЮЗАО,р-н Ясенево,False,False,17,True,False,True,False,True,True,True,39.0,0.611260053619303,0.14075067024128687
6711,161246.61246612467,4.301358731606427,ЗАО,р-н Ново-Переделкино,False,False,15,True,False,True,False,False,False,True,29.0,0.6070460704607046,0.13685636856368563
6712,177611.94029850746,4.204692619390966,ЮВАО,р-н Лефортово,False,False,,False,False,False,False,False,True,True,91.0,0.7014925373134329,0.13432835820895522
6713,169034.09090909088,4.254193263163997,ЗАО,р-н Можайский,False,False,16,False,True,True,False,False,True,True,53.0,0.7102272727272727,0.11363636363636363
6714,169034.09090909088,4.254193263163997,ЗАО,р-н Можайский,False,False,16,False,True,True,False,False,True,True,53.0,0.7102272727272727,0.11363636363636363
6715,160810.8108108108,4.30406509320417,ЮЗАО,р-н Южное Бутово,False,False,5,True,False,True,False,True,True,True,,0.6081081081081081,0.14864864864864866
6716,168785.31073446327,4.259859000699674,ВАО,р-н Метрогородок,False,False,6,False,True,True,False,True,True,True,34.0,0.5790960451977402,0.11581920903954802
6717,181060.60606060605,4.189654742026425,ЮЗАО,р-н Теплый Стан,False,False,15,True,False,False,False,False,True,True,40.0,0.703030303030303,0.12121212121212122
6718,171414.2857142857,4.248495242049359,НАО (Новомосковский),Московский поселение,False,False,1,False,True,False,True,False,False,True,,,
6719,163013.698630137,4.290459441148391,НАО (Новомосковский),Коммунарка поселок,False,False,10,True,False,False,True,True,True,True,9.0,0.5561643835616439,0.1780821917808219
6720,179063.48872180452,4.197201947661808,САО,р-н Дмитровский,False,False,15,True,False,True,True,True,True,False,,,0.18646616541353384
6721,181803.0303030303,4.189654742026425,СВАО,р-н Лосиноостровский,False,False,3,False,True,True,False,True,True,True,44.0,0.6075757575757575,0.1318181818181818
6722,179809.96992481203,4.197201947661808,САО,р-н Дмитровский,False,False,15,True,False,True,True,True,True,False,,,
6723,165277.77777777778,4.276666119016055,ЮВАО,р-н Марьино,False,True,3,False,True,False,True,False,True,False,2.0,0.5833333333333334,0.2222222222222222
6724,159999.98666666666,4.31748811353631,ВАО,р-н Новокосино,False,False,10,True,False,False,False,True,True,True,23.0,0.6133333333333333,0.13333333333333333
6725,166991.643454039,4.273884476054178,ЗАО,р-н Можайский,False,False,12,False,True,True,False,True,True,True,60.0,0.7103064066852368,0.12534818941504178
6726,173410.40462427746,4.237000862623624,НАО (Новомосковский),Коммунарка поселок,False,False,10,True,False,True,False,True,False,True,6.0,0.4508670520231214,0.226878612716763
6727,160000.0,4.31748811353631,ЮВАО,р-н Марьино,True,False,5,False,True,True,False,False,False,True,39.0,0.612,0.13733333333333334
6728,170422.53521126762,4.2626798770413155,ЮВАО,р-н Южнопортовый,False,False,10,True,False,False,False,False,False,True,53.0,0.647887323943662,0.09859154929577464
6729,161333.33333333334,4.31748811353631,ЮВАО,р-н Выхино-Жулебино,False,False,7,True,False,True,False,True,True,True,25.0,0.6133333333333333,0.14
